MedCodeId,Term,Observations,SNOMED_CT_Concept_ID,aurumterm,osteosite
3198471000006110,,,,Depressed fracture,
256231000006111,,,,Open fracture-subluxation digit,
3501551000006115,,,,Bennett fracture,
4424191000006115,,,,Closed reduction of fracture of vertebral body,
207571000006116,,,,Primary open reduction of fracture and locked unreamed intramedullary nail fixation,
151871000006119,,,,Secondary open reduction fracture disloc joint & fixation,
277209018,,,,Primary closed reduction of fracture alone,
391111016,,,,Fracture dislocation of joint,
319328018,,,,Fracture of great toe,
1227400011,,,,"Closed fracture distal femur, supracondylar",
263911000006110,,,,"Open #skull/face, mult + intracran inj, LOC unspec duration",
318922016,,,,"Closed fracture scaphoid, tuberosity",
560141000006113,,,,"Closed #skull NOS + intracranial inj, >24hrs LOC + recovery",
1223154018,,,,Open fracture of the proximal radius,
1234611012,,,,Closed fracture nasal bone,
895461000006111,,,,#Scapula,
895611000006110,,,,#Carpal bones NOS,
420144012,,,,Weber type A fracture,
4848761000006112,,,,Open fracture subluxation shoulder joint,
2829161000006114,,,,Open reduction of fracture with internal fixation,
402838014,,,,Closed fracture of fifth cervical vertebra,
318734018,,,,Fracture of clavicle NOS,
4849091000006114,,,,Closed fracture subluxation of distal radioulnar joint,
1227288016,,,,Closed fracture triquetral,
318704011,,,,"Open fracture pelvis, anterior inferior iliac spine",
255621000006118,,,,"Open fracture-subluxation sterno-clavicular joint, posterior",
257931000006116,,,,"Open fracture of tibia and fibula, proximal",
5461541000006117,,,,Zygomatic arch fracture,
44351000006113,,,,"Open fracture thumb metacarpal base, intra-articular, Bennett",
402849015,,,,Fracture of vertebra with spinal cord lesion,
318396015,,,,Open fracture of unspecified cervical vertebra,
90489010,,,,Fracture of shaft of femur,
874961000006112,,,,Open reduction - orbital #,
255751000006117,,,,"Open fracture-subluxation, metatarsophalangeal joint, single",
318494016,,,,Open fracture of vertebral column,
318485010,,,,Fracture of lumbar spine and pelvis,
318222013,,,,"Open fracture of mandible, body, other and unspecified",
560591000006111,,,,Closed reduction of fracture and external fixation,
5657871000006113,,,,Crush fracture of thoracic vertebra,
391421017,,,,Fracture of metatarsal bone,
277104019,,,,Other specified secondary open reduction of fracture of bone,
277161012,,,,Primary external fixation of fracture,
1233086019,,,,"Closed fracture of ulna, coronoid",
209711000006110,,,,Primary closed reduction of fracture and intramedullary nail fixation,
319203012,,,,"Closed fracture spine, tibia",
183865012,,,,Closed reduction of fracture of femur,
793881000006117,,,,Fracture dislocation of elbow joint,
5888201000006117,,,,Fracture of greater trochanter,
563401000006113,,,,Closed fracture of one or more tarsal and metatarsal bones,
560601000006115,,,,Closed (or no) reduction of fracture and internal fixation,
207711000006118,,,,Primary open reduction of fracture and internal fixation with screw(s),
570771000006110,,,,"Closed spinal fracture with posterior cervical cord lesion, C1-4",
276164013,,,,Reduction of fracture of alveolus of maxilla,
318830016,,,,"Closed fracture radius and ulna, middle",
264131000006117,,,,"Open fracture of base of skull with intracranial injury, with more than 24 hours loss of consciousness and return to pre-existing conscious level",
875011000006114,,,,Traction for # jaw,
565521000006117,,,,"Closed fracture dislocation, patellofemoral joint",
410903011,,,,K wiring of fracture,
276106012,,,,Reduction of closed fracture of orbit bone,
557951000006118,,,,Closed fractures involving multiple regions upper with lower limb,
4063301000006110,,,,Metaphyseal fracture of bone of upper limb,
560201000006118,,,,"Closed #skull NOS no intracranial inj, <1hr loss of consc",
276492011,,,,Primary cast stabilisation of spinal fracture,
318788011,,,,"Closed fracture distal humerus, lateral epicondyle",
460923014,,,,[V]Rehabilitation following fracture,
2737001000006119,,,,Fracture of six ribs,
257181000006118,,,,"Open fracture of tibia and fibula, unspecified part, NOS",
6214171000006115,,,,Closed reduction of fracture and application of plaster cast,
874911000006114,,,,Open reduction -mandibular #,
319152017,,,,"Closed fracture of shaft or unspecified part, NOS",
318888015,,,,Open fracture radial styloid,
207731000006112,,,,Primary open reduction of fracture and external fixation,
411310016,,,,"Open fracture of femur, greater trochanter",
1234127016,,,,Open fracture metatarsal,
5462181000006112,,,,Fracture of iliac crest,
2848821000006117,,,,Closed reduction of fracture of tibia and fibula,
2878911000006117,,,,Open fracture of shaft of humerus,
560441000006115,,,,"Closed #skull/face, mult + intracranial inj, 1-24hrs LOC",
205101000006110,,,,Primary open reduction of fracture dislocation and functional bracing,
318466012,,,,"Open fracture lumbar vertebra, spinous process",
7585311000006115,,,,Open fracture of hand,
318144013,,,,Fracture of vault of skull NOS,
5510031000006116,,,,Open fracture of lower end of humerus,
319135016,,,,"Open fracture proximal femur, intertrochanteric, comminuted",
7002151000006111,,,,Closed fracture,
895431000006119,,,,#Pubis of pelvis,
255671000006117,,,,"Open fracture-subluxation, distal radio-ulnar joint",
5652751000006111,,,,Fracture of head of fibula,
319292013,,,,Closed fracture of tarsal bone,
57701019,,,,Open Monteggia's fracture,
319180015,,,,"Fracture of femur, NOS",
402831015,,,,Fracture of vertebra without spinal cord lesion,
318385011,,,,"Closed fracture cervical vertebra, spondylolysis",
318999017,,,,Closed fracture finger proximal phalanx,
567361000006114,,,,Closed reduction of nasal fracture,
205141000006112,,,,Primary open reduction of bone fracture & external fixation,
719361000006115,,,,Manipulation of fracture and skeletal traction NEC,
1702431000006114,,,,Remanipulation of fracture of small bone and fixation using screw,
263821000006111,,,,"Open #skull vlt no intracranial injury, <1hr loss of consc",
319255013,,,,"Open fracture ankle, lateral malleolus, high",
48573010,,,,Open fracture of carpal bone,
319145019,,,,Open fracture of neck of femur,
5460851000006112,,,,Fracture subluxation of joint of hand,
565231000006117,,,,Closed fracture dislocation digit,
4848871000006114,,,,Open fracture subluxation of elbow joint,
318669012,,,,"Open fracture acetabulum, double column transverse",
2829171000006119,,,,Open reduction and internal fixation of fracture,
4849931000006114,,,,Open Lisfranc fracture dislocation,
319263014,,,,"Open fracture ankle, bimalleolar, low fibular fracture",
1235228012,,,,"Closed fracture clavicle, shaft",
5901961000006110,,,,Closed fracture dislocation of interphalangeal joint of toe,
4849061000006118,,,,Open fracture dislocation perilunate (dorsal),
318729017,,,,Fracture of neck and trunk NOS,
319166010,,,,Closed fracture of distal femur not otherwise specified,
318482013,,,,Fracture of first cervical vertebra,
128724013,,,,Open fracture of six ribs,
276488016,,,,Primary collar stabilisation of cervical spine fracture,
276469011,,,,Anterior decompression of fracture of spine,
5652691000006112,,,,Fracture of olecranon,
565811000006110,,,,"Closed fracture-subluxation, interphalangeal joint thumb",
531691000006114,,,,C6 vertebra open fracture without spinal cord lesion,
204961000006112,,,,Primary open reduction spinal fracture and internal fixation with plate,
318796018,,,,"Open fracture of elbow, unspecified part",
204951000006110,,,,Primary open reduction spinal fracture and internal fixation with internal fixator,
895911000006116,,,,Multiple fractures,
4198221000006113,,,,Closed fracture of upper end of lower leg,
4849441000006111,,,,Closed fracture subluxation multiple digits,
318198012,,,,"Fracture of lower jaw, closed",
4850161000006113,,,,Open fracture subluxation of interphalangeal joint of multiple toes,
966691000006118,,,,Primary open reduction of fracture of ankle and extramedullary fixation,
2605121000006115,,,,Closed reduction of fracture of tarsal or metatarsal,
622771000000113,,,,Pars interarticularis stress fracture,
990971000006114,,,,#Humerus NOS,
210051000006117,,,,Primary closed reduction spinal fracture and skull traction stabilisation,
5460731000006113,,,,Fracture dislocation of toe joint,
560161000006112,,,,"Closed #skull NOS + intracranial inj, LOC unspec duration",
455452018,,,,Open fracture of great toe,
895531000006115,,,,#Radius/ulna - upper end,
563371000006110,,,,Closed fracture of phalanx of toe,
698931000006114,,,,Manipulative reduction of fracture of spine,
276487014,,,,Primary bedrest stabilisation of spinal fracture,
319034019,,,,"Open fracture finger proximal phalanx, shaft",
895781000006114,,,,#Tibia alone,
210111000006119,,,,Primary closed reduction spinal fracture and bedrest stabilisation,
2860841000006117,,,,Pathologic fracture,
2930921000006118,,,,Open bimalleolar fracture,
560381000006117,,,,"Closed #skull vlt no intracranial injury, >24hr LOC+recovery",
318495015,,,,Fracture of spine without mention of spinal cord lesion NOS,
318732019,,,,"Open fracture of clavicle, unspecified part",
696121000006114,,,,"Mult #skull/face + other bones, open + intracranial injury",
613741000006112,,,,Depressed skull fracture NOS,
696441000006112,,,,"Multiple #both legs, leg + arm, leg + rib + sternum NOS",
506043013,,,,Closed reduction # arm,
4198291000006110,,,,Closed fracture of third metatarsal bone,
875731000006118,,,,Closed reduction-# radius/ulna,
565241000006110,,,,"Closed fracture-dislocation digit, unspecified",
3761911000006112,,,,Open fracture of metatarsal bone,
3916681000006111,,,,Closed reduction of fracture of facial bones,
3187271000006113,,,,Closed fracture of proximal end of humerus,
531681000006111,,,,Closed fracture of sixth cervical vertebra without spinal cord injury,
318972019,,,,Open fracture of thumb metacarpal,
318893017,,,,Open fracture of lower end of forearm,
455508011,,,,[X]Closed multiple fractures unspecified,
1221187014,,,,"Closed fracture ankle, medial malleolus",
695611000006115,,,,"Multiple open #both legs, leg + arm, leg + rib + sternum",
5836641000006111,,,,Fracture of middle phalanx of finger,
560121000006118,,,,"Closed #skull NOS + intracranial inj, <1hr loss of consc",
3255471000006111,,,,Reduction of closed calcaneal fracture with manipulation and skeletal fixation,
792811000006115,,,,"Fracture of inferior maxilla, closed",
7082201000006118,,,,Closed osteochondral fracture of patella,
325251014,,,,Fractures involving multiple regions of one lower limb,
696351000006119,,,,"Multiple closed #both legs, leg + arm, leg + rib + sternum",
3160991000006117,,,,Closed fracture of styloid process of ulna,
319155015,,,,"Open fracture of femur, shaft or unspecified part, NOS",
419567010,,,,Fracture of lateral malleolus,
319190011,,,,"Open fracture patella, proximal pole",
264201000006115,,,,Open #skull bse no intracranial injury + concussion unspec,
319217015,,,,"Open fracture fibula, head",
276158018,,,,Reduction of fracture of alveolus of mandible,
562351000006114,,,,Closed fracture involving thorax wth lower back and pelvis and limbs,
792401000006116,,,,Fractures involing multiple regions of upper limb(s) with lower limb(s),
318966019,,,,Open fracture finger metacarpal base,
318814012,,,,Closed fracture of upper end of forearm,
318521000006110,,,,[Q] Open fracture grade 1,
874721000006115,,,,Facial # -closed reduction NOS,
265381000006115,,,,Open fractures involving multiple regions of both upper limbs,
319075014,,,,Fractures involving multiple regions of both upper limbs,
5132981000006115,,,,Fixation of fracture using cannulated screws,
559961000006110,,,,"Closed #skull bse + intracranial inj, unspec state of consc",
5722101000006118,,,,Pathological fracture - ankle and/or foot,
391401018,,,,Closed fracture of tibial tuberosity,
3237661000006112,,,,Fracture of multiple bones of upper limb,
3966821000006110,,,,Closed fracture of shaft of humerus,
3386691000006119,,,,Closed fracture of base of metacarpal bone other than first metacarpal,
990921000006113,,,,#Skull NOS,
318446015,,,,Open fracture thoracic vertebra,
411017011,,,,Other reduction of fracture of spine and stabilisation,
557971000006111,,,,Closed reduction of intracapsular fracture of neck of femur and fixation using Smith-Petersen nail,
531711000006112,,,,C7 vertebra open fracture without spinal cord lesion,
319044017,,,,"Open fracture finger distal phalanx, base",
5657711000006113,,,,Fracture of odontoid process,
319170019,,,,"Open fracture distal femur, unspecified",
570691000006116,,,,"Closed spinal fracture with anterior thoracic cord lesion,T7-12",
877711000006118,,,,Splinting of fracture,
205481000006113,,,,Primary open reduction spinal fracture and cast stabilisation,
325243011,,,,Fractures involving multiple body regions,
318672017,,,,Open fracture acetabulum NOS,
565741000006119,,,,Closed fracture-subluxation superior radio-ulnar joint,
2571241000006119,,,,Closed reduction of fracture of foot,
7598421000006113,,,,Closed fracture of physis of proximal tibia,
565791000006111,,,,"Closed fracture subluxation, foot",
560311000006112,,,,"Closed #skull vlt + intracranial injury, LOC unspec duration",
5133011000006118,,,,Fixation of fracture using plate,
3348451000006118,,,,"Fracture, compound",
510090013,,,,Multiple fractures of metacarpal bones,
387551000006116,,,,[X]Fracture of bone in neoplastic diseases CE,
7957571000006113,,,,Fracture of surgical neck of humerus,
319172010,,,,"Open fracture of femur, lower epiphysis",
5132931000006116,,,,Fixation of fracture using wire,
133435011,,,,Open Colles' fracture,
318901010,,,,Closed fracture of radius AND ulna,
319342014,,,,Multiple fractures of foot,
7585421000006117,,,,Closed fracture of shaft of third metacarpal bone,
319112019,,,,"Open fracture proximal femur,subcapital, Garden grade IV",
263971000006118,,,,"Open #skull/face, mult, no intracranial inj, 1-24hrs LOC",
5461471000006114,,,,Fracture of maxillary alveolar socket wall,
1223079017,,,,[Q] Stress fracture,
3636881000006115,,,,Fracture of first metacarpal,
895251000006113,,,,#Skull NOS,
570711000006118,,,,"Closed spinal fracture with central cervical cord lesion, C5-7",
402827014,,,,"Fracture of malar or maxillary bones, open",
3407641000006119,,,,Fracture of neck of metacarpal bone,
318730010,,,,"Closed fracture of clavicle, unspecified part",
1230293011,,,,Open fracture cuneiforms,
319013014,,,,"Closed fracture finger distal phalanx, tuft",
319205017,,,,"Closed fracture fibula, neck",
749221000006111,,,,LFIII - Le Fort III fracture of maxilla,
792961000006113,,,,Closed fracture of malar AND/OR maxillary bones,
319331017,,,,Fracture of toe,
318936014,,,,Fracture at wrist and hand level,
318783019,,,,"Closed fracture of elbow, unspecified part",
277192014,,,,Closed reduction of fracture of elbow,
318660011,,,,"Closed fracture acetabulum, double column transverse",
5461571000006113,,,,Blow out fracture of orbit,
567411000006118,,,,Closed reduction of fracture of phalanx of foot,
531601000006119,,,,Closed fracture of second cervical vertebra without spinal cord injury,
319249015,,,,"Open fracture of tibia and fibula, unspecified part, NOS",
276173017,,,,Reduction of Le Fort 2 fracture of maxilla,
319055017,,,,Open multiple fractures of hand bones,
291981000006119,,,,#Knee-cap,
895511000006114,,,,#Humerus NOS,
151851000006112,,,,Secondary open reduct fracture bone & skeletal traction HFQ,
570521000006117,,,,"Cls # distal phalanx or phalanges, unspecified part",
319320013,,,,"Closed fracture middle phalanx, toe",
277195011,,,,Closed reduction of fracture of thumb,
276559015,,,,Other specified other reduction of fracture of spine,
148612017,,,,Closed fracture of six ribs,
391402013,,,,Open fracture of tibial tuberosity,
3153681000006110,,,,Open fracture of nasal bones,
4850091000006118,,,,Open fracture subluxation of foot,
319295010,,,,"Closed fracture talus, body",
276166010,,,,Closed reduction of fracture of maxilla NEC,
565841000006114,,,,"Closed fracture subluxation, knee joint",
256131000006117,,,,"Open fracture dislocation, interphalangeal joint, single toe",
255721000006114,,,,"Open fracture-subluxation, IPJ, single toe",
5461991000006116,,,,Fracture of distal end of radius,
2967061000006119,,,,Closed Monteggia fracture,
318684015,,,,"Open fracture pelvis, multiple pubic rami - unstable",
318475014,,,,Closed vertical fracture of sacrum,
5462461000006110,,,,Fracture of femoral condyle,
6005691000006115,,,,Arthroscopic reduction of fracture,
325324014,,,,[X]Fracture of other parts of neck,
3190321000006117,,,,Closed fracture of scaphoid bone of wrist,
319201014,,,,"Closed fracture proximal tibia, lateral condyle (plateau)",
563961000006116,,,,Closed fracture of thoracic spine with cord lesion NOS,
108621000006117,,,,Fracture of temporal bone,
4355291000006116,,,,Fracture with displacement,
559971000006115,,,,Closed #skull bse + intracranial injury + concussion unspec,
5510001000006112,,,,Closed fracture of lower end of humerus,
325460015,,,,Fracture of lower leg,
318740013,,,,"Closed fracture scapula, neck",
1231685010,,,,Closed fracture trapezium,
319014015,,,,"Closed fracture finger distal phalanx, mallet",
277189010,,,,Closed reduction of fracture of metatarsus,
277885018,,,,Primary open reduction of fracture dislocation of joint NEC,
3032981000006117,,,,Closed fracture of acetabulum,
4849811000006110,,,,Closed fracture dislocation of tarsometatarsal joint,
319296011,,,,Closed fracture metatarsal base,
319103016,,,,"Open fracture proximal femur, midcervical section",
7587131000006115,,,,Closed fracture of phalanx of ring finger,
565641000006113,,,,Closed fracture-subluxation multiple digits,
792591000006110,,,,"Fracture of bony thorax, part unspecified",
277206013,,,,Primary closed reduction of fracture and cast immobilisation,
318229016,,,,"Fracture of malar or maxillary bones, closed, NOS",
319191010,,,,"Open fracture patella, distal pole",
2645979015,,,,Open fracture of base of fifth metatarsal,
319033013,,,,"Open fracture finger proximal phalanx, base",
402871013,,,,"Open fracture proximal femur, other transcervical",
3703221000006112,,,,Open reduction of fracture of tibia and fibula with internal fixation,
3515632014,,,,Fracture of medial cuneiform,
318603011,,,,Closed fracture of rib,
318683014,,,,"Open fracture pelvis, multiple pubic rami - stable",
5965301000006112,,,,Fracture dislocation distal radioulnar joint,
411019014,,,,Internal fixation of fracture of spine,
5657791000006115,,,,Fracture of transverse process of cervical vertebra,
256141000006110,,,,"Open fracture dislocation, knee joint",
205111000006113,,,,Primary open reduction of fracture dislocation and skin traction,
1227930011,,,,Closed fracture of the radial shaft,
3143491000006113,,,,Open fracture of shaft of radius and ulna,
562841000006118,,,,Closed fracture of coccyx with unspec spinal cord lesion,
318560015,,,,Closed spinal fracture with central lumbar cord lesion,
3056731000006115,,,,Open Monteggia fracture,
593591000006116,,,,Convalesc. after fracture Rx,
7818581000006114,,,,Fracture of L4 vertebra,
7103351000006114,,,,"Closed, non-displaced fracture",
276485018,,,,Spinal traction for fracture of spine NEC,
1232935018,,,,Closed fracture medial cuneiform,
696141000006119,,,,"Mult #skull/face+other bones, closed + intracranial injury",
570781000006113,,,,"Closed spinal fracture with posterior cervical cord lesion, C5-7",
1229658014,,,,Open fracture nose,
895651000006111,,,,#Phalanx of finger/thumb,
52291000006115,,,,Open Smith's fracture,
318386012,,,,"Closed fracture cervical vertebra, spinous process",
318235016,,,,"Fracture of malar or maxillary bones, open, NOS",
2873291000006114,,,,Fracture of arm,
1234315010,,,,Open fracture triquetral,
325399012,,,,[X]Fracture of other parts of forearm,
318388013,,,,"Closed fracture cervical vertebra, posterior arch",
565551000006114,,,,"Closed fracture-dislocation, tarsometatarsal joint",
1225102013,,,,Open fracture cuboid,
560101000006111,,,,"Closed #skull bse no intracranial injury, unspec state consc",
565511000006113,,,,"Closed fracture-dislocation, midtarsal joint",
503422014,,,,Multiple fractures of fingers,
276484019,,,,Halo skull traction for fracture of spine,
318575011,,,,Closed fracture of sacrum with other spinal cord injury,
1232866011,,,,Open fracture lateral cuneiform,
3082271000006117,,,,Fracture of pubic bone,
257771000006115,,,,Open fracture of patella,
319008010,,,,"Closed fracture finger middle phalanx, neck",
319225018,,,,"Open fracture of tibia and fibula, shaft",
4849051000006115,,,,Open fracture dislocation lunate (volar),
7598611000006115,,,,Closed fracture of anterior wall of acetabulum,
560001000006112,,,,"Closed fracture of base of skull with intracranial injury, with 1-24 hours loss of consciousness",
1232763011,,,,Closed fracture sternum,
318994010,,,,Closed fracture thumb distal phalanx,
5132941000006114,,,,Fixation of fracture using screws,
874931000006115,,,,Open reduction - alveolar #,
565501000006110,,,,"Closed fracture dislocation, metacarpophalangeal joint",
319192015,,,,"Open fracture patella, vertical",
318768012,,,,"Open fracture proximal humerus, head",
318932011,,,,"Open fracture scaphoid, tuberosity",
264391000006116,,,,"Open #skull NOS no intracranial inj, no loss of consc",
2694271000006110,,,,Closed fracture of multiple ribs,
318822017,,,,"Open fracture olecranon, extra-articular",
2963561000006116,,,,"Fracture, impacted",
5965291000006111,,,,Fracture dislocation of carpometacarpal joint,
6214151000006113,,,,POP - Manipulation fracture and plaster of Paris,
319285015,,,,"Open fractures calcaneus, extra-articular",
5652681000006114,,,,Fracture of radial styloid,
3551821000006119,,,,Closed fracture of os calcis,
319353015,,,,"Open fracture of bones, unspecified",
266612019,,,,Removal of fixation from fracture of orbit,
256711000006110,,,,Open fracture-dislocation elbow joint,
256311000006114,,,,Open fracture-subluxation of pelvis,
105741000006114,,,,Thigh fracture NOS,
1221377017,,,,"Closed fracture clavicle, lateral end",
391416015,,,,Heel bone fracture,
5460561000006112,,,,Fracture dislocation of scapulothoracic joint,
318709018,,,,Other open fracture of pelvis,
318447012,,,,"Open fracture thoracic vertebra, burst",
318976016,,,,Open fracture thumb metacarpal head,
5462201000006113,,,,Fracture of multiple pubic rami,
318827011,,,,"Open fracture olecranon, intra-articular",
5526311000006115,,,,Galeazzi fracture dislocation,
4358251000006115,,,,Reversed Colles' fracture,
4843911000006117,,,,Closed subtrochanteric fracture of femur,
2551528018,,,,"Closed fracture pelvis, ischium",
7269261000006116,,,,Open reduction of open fracture of radius with internal fixation,
319262016,,,,"Closed fracture ankle, bimalleolar, high fibular fracture",
318458015,,,,"Closed fracture lumbar vertebra, spinous process",
7076041000006116,,,,Closed Salter-Harris type II fracture of lower epiphysis of femur,
391414017,,,,Fracture of calcaneus,
565751000006117,,,,"Closed fracture-subluxation, ankle joint",
318527018,,,,Open fracture of cervical spine with spinal cord lesion NOS,
3168901000006110,,,,Open fracture of distal phalanx of finger,
531611000006116,,,,Open fracture of second cervical vertebra without mention of spinal cord lesion,
318245019,,,,"Fracture of alveolus, closed",
3535511000006111,,,,"Le Fort's fracture, type I",
875681000006111,,,,Closed reduction-#tibia/fibula,
119023019,,,,Fracture of skull,
5964821000006114,,,,Anterior wedge fracture of vertebra,
1494827019,,,,"Open fracture of mandible, symphysis of body",
256171000006119,,,,"Open fracture-dislocation, midtarsal joint",
989571000006114,,,,#Tibia/fibula - shaft,
7306131000006116,,,,"Open fracture of tibia and fibula, distal",
391403015,,,,Open fracture of tibial condyles,
318702010,,,,"Open fracture pelvis, ischial tuberosity",
391359014,,,,Fracture of upper end of ulna,
2533505017,,,,Fracture of tibia AND fibula,
560011000006110,,,,"Closed #skull bse + intracranial injury, LOC unspec duration",
208631000006116,,,,Prim open red # long bone & fix - Rush flexi intramedul nail,
3513461000006116,,,,Open supracondylar fracture of humerus,
319314012,,,,Open fracture of tarsal and metatarsal bones NOS,
319341019,,,,Multiple fractures of lower leg,
318775013,,,,"Closed fracture of humerus, shaft or unspecified part NOS",
3316971000006112,,,,Spinal fracture,
276174011,,,,Reduction of Le Fort 3 fracture of maxilla,
318479015,,,,Closed fracture of coccyx,
319037014,,,,"Open fracture finger proximal phalanx, multiple",
319332012,,,,Fracture of phalanx of foot,
560241000006116,,,,"Closed #skull NOS no intracranial inj, no loss of consc",
318590010,,,,Closed fracture of coccyx with other cauda equina injury,
277163010,,,,Other primary external immobilisation of fracture,
565901000006118,,,,"Closed fracture-subluxation, tarsometatarsal joint",
559941000006111,,,,"Closed #-subluxation, metatarsophalangeal joint, single",
564031000006111,,,,"Closed fracture of tibia and fibula, proximal NOS",
4348961000006112,,,,Reduction of closed fracture,
874951000006110,,,,Closed reduction - maxillary #,
255571000006116,,,,Open fracture-subluxation peri-lunate trans-scaphoid,
319004012,,,,"Closed fracture finger proximal phalanx, multiple",
318977013,,,,Open fractures of multiple sites of unspecified metacarpus,
318484014,,,,Multiple fractures of cervical spine,
874771000006119,,,,Facial # - reduction NOS,
895861000006114,,,,Fracture Left Ankle,
1228040014,,,,Closed fracture acetabulum,
318592019,,,,Closed fracture of coccyx with spinal cord lesion NOS,
7815921000006114,,,,Type II fracture of odontoid peg,
4842661000006118,,,,Fracture of metacarpus,
